->>>>IterationNumber<<<<--- : 10
DFA->11
NFA->6
Creation time    DFA->5160975 NFA->1957953
Browsing->(545/1000)   DFA->61533 NFA->323574
Browsing->(546/1000)   DFA->71140 NFA->5907775
Browsing->(547/1000)   DFA->81043 NFA->366197
Browsing->(548/1000)   DFA->61232 NFA->337681
Browsing->(549/1000)   DFA->67236 NFA->378502
Browsing->(550/1000)   DFA->59131 NFA->357794
Browsing->(551/1000)   DFA->53130 NFA->310066
Browsing->(552/1000)   DFA->56731 NFA->302863
Browsing->(553/1000)   DFA->50728 NFA->286654
Browsing->(554/1000)   DFA->55231 NFA->289957
Browsing->(555/1000)   DFA->49828 NFA->276449
Browsing->(556/1000)   DFA->63631 NFA->349089
Browsing->(557/1000)   DFA->42623 NFA->207712
Browsing->(558/1000)   DFA->60031 NFA->344286
Browsing->(559/1000)   DFA->57930 NFA->341883
Browsing->(560/1000)   DFA->50125 NFA->277649
Browsing->(561/1000)   DFA->50727 NFA->313368
Browsing->(562/1000)   DFA->52829 NFA->271644
Browsing->(563/1000)   DFA->60635 NFA->348486
Browsing->(564/1000)   DFA->57631 NFA->345186
Browsing->(565/1000)   DFA->56431 NFA->318169
Browsing->(566/1000)   DFA->52526 NFA->303164
Browsing->(567/1000)   DFA->46525 NFA->239229
Browsing->(568/1000)   DFA->52229 NFA->350588
Browsing->(569/1000)   DFA->57931 NFA->368299
Browsing->(570/1000)   DFA->55832 NFA->348187
Browsing->(571/1000)   DFA->52226 NFA->299261
Browsing->(572/1000)   DFA->53430 NFA->284253
Browsing->(573/1000)   DFA->63933 NFA->343085
Browsing->(574/1000)   DFA->55831 NFA->299262
Browsing->(575/1000)   DFA->86447 NFA->368898
Browsing->(576/1000)   DFA->66037 NFA->382405
Browsing->(577/1000)   DFA->54630 NFA->304062
Browsing->(578/1000)   DFA->57332 NFA->347886
Browsing->(579/1000)   DFA->70838 NFA->352088
Browsing->(580/1000)   DFA->64533 NFA->342485
Browsing->(581/1000)   DFA->62134 NFA->343384
Browsing->(582/1000)   DFA->57930 NFA->346086
Browsing->(583/1000)   DFA->46526 NFA->256638
Browsing->(584/1000)   DFA->46225 NFA->256337
Browsing->(585/1000)   DFA->57332 NFA->347287
Browsing->(586/1000)   DFA->78944 NFA->336179
Browsing->(587/1000)   DFA->67237 NFA->342184
Browsing->(588/1000)   DFA->52227 NFA->292653
Browsing->(589/1000)   DFA->61233 NFA->362296
Browsing->(590/1000)   DFA->60633 NFA->344288
Browsing->(591/1000)   DFA->52828 NFA->314870
Browsing->(592/1000)   DFA->50729 NFA->267744
Browsing->(593/1000)   DFA->60331 NFA->343986
Browsing->(594/1000)   DFA->57032 NFA->336781
Browsing->(595/1000)   DFA->51028 NFA->308568
Browsing->(596/1000)   DFA->59132 NFA->309167
Browsing->(597/1000)   DFA->50728 NFA->286054
Browsing->(598/1000)   DFA->48323 NFA->271344
Browsing->(599/1000)   DFA->53729 NFA->310667
Browsing->(600/1000)   DFA->54328 NFA->306163
Browsing->(601/1000)   DFA->52527 NFA->309168
Browsing->(602/1000)   DFA->57030 NFA->205311
Browsing->(603/1000)   DFA->63933 NFA->346688
Browsing->(604/1000)   DFA->55531 NFA->326576
Browsing->(605/1000)   DFA->61534 NFA->368298
Browsing->(606/1000)   DFA->60633 NFA->335581
Browsing->(607/1000)   DFA->68738 NFA->336181
Browsing->(608/1000)   DFA->56132 NFA->331976
Browsing->(609/1000)   DFA->58833 NFA->319671
Browsing->(610/1000)   DFA->60933 NFA->340384
Browsing->(611/1000)   DFA->59731 NFA->286956
Browsing->(612/1000)   DFA->60032 NFA->343983
Browsing->(613/1000)   DFA->54631 NFA->339179
Browsing->(614/1000)   DFA->57931 NFA->358092
Browsing->(615/1000)   DFA->57633 NFA->377904
Browsing->(616/1000)   DFA->66935 NFA->358994
Browsing->(617/1000)   DFA->56128 NFA->290258
Browsing->(618/1000)   DFA->60632 NFA->326577
Browsing->(619/1000)   DFA->60332 NFA->356893
Browsing->(620/1000)   DFA->48628 NFA->259341
Browsing->(621/1000)   DFA->63631 NFA->367098
Browsing->(622/1000)   DFA->54930 NFA->325376
Browsing->(623/1000)   DFA->51928 NFA->316971
Browsing->(624/1000)   DFA->61234 NFA->370699
Browsing->(625/1000)   DFA->66034 NFA->337979
Browsing->(626/1000)   DFA->57332 NFA->298362
Browsing->(627/1000)   DFA->57331 NFA->330477
Browsing->(628/1000)   DFA->67838 NFA->338882
Browsing->(629/1000)   DFA->59732 NFA->353888
Browsing->(630/1000)   DFA->53729 NFA->348488
Browsing->(631/1000)   DFA->63935 NFA->333479
Browsing->(632/1000)   DFA->52228 NFA->272846
Browsing->(633/1000)   DFA->58233 NFA->357492
Browsing->(634/1000)   DFA->56430 NFA->330176
Browsing->(635/1000)   DFA->50427 NFA->264744
Browsing->(636/1000)   DFA->55532 NFA->344286
Browsing->(637/1000)   DFA->60632 NFA->342184
Browsing->(638/1000)   DFA->55831 NFA->338280
Browsing->(639/1000)   DFA->57931 NFA->358993
Browsing->(640/1000)   DFA->56429 NFA->359594
Browsing->(641/1000)   DFA->50426 NFA->323874
Browsing->(642/1000)   DFA->60334 NFA->319372
Browsing->(643/1000)   DFA->59131 NFA->384805
Browsing->(644/1000)   DFA->59729 NFA->348790
Browsing->(645/1000)   DFA->59434 NFA->295058
Browsing->(646/1000)   DFA->75643 NFA->320873
Browsing->(647/1000)   DFA->63635 NFA->359294
Browsing->(648/1000)   DFA->54030 NFA->292356
Browsing->(649/1000)   DFA->71138 NFA->347287
Browsing->(650/1000)   DFA->48928 NFA->255736
Browsing->(651/1000)   DFA->48025 NFA->279450
Browsing->(652/1000)   DFA->56730 NFA->309167
Browsing->(653/1000)   DFA->71139 NFA->359293
Browsing->(654/1000)   DFA->61832 NFA->358993
Browsing->(655/1000)   DFA->66635 NFA->353591
Browsing->(656/1000)   DFA->73239 NFA->307064
Browsing->(657/1000)   DFA->62435 NFA->346684
Browsing->(658/1000)   DFA->42924 NFA->260239
Browsing->(659/1000)   DFA->60933 NFA->348785
Browsing->(660/1000)   DFA->53127 NFA->260542
Browsing->(661/1000)   DFA->53127 NFA->305567
Browsing->(662/1000)   DFA->60034 NFA->306764
Browsing->(663/1000)   DFA->55531 NFA->307967
Browsing->(664/1000)   DFA->68736 NFA->376702
Browsing->(665/1000)   DFA->54328 NFA->323875
Browsing->(666/1000)   DFA->60034 NFA->331077
Browsing->(667/1000)   DFA->52226 NFA->276448
Browsing->(668/1000)   DFA->63635 NFA->376703
Browsing->(669/1000)   DFA->59732 NFA->330776
Browsing->(670/1000)   DFA->59132 NFA->342185
Browsing->(671/1000)   DFA->62431 NFA->327776
Browsing->(672/1000)   DFA->53428 NFA->277949
Browsing->(673/1000)   DFA->65736 NFA->367099
Browsing->(674/1000)   DFA->59133 NFA->366798
Browsing->(675/1000)   DFA->72940 NFA->340383
Browsing->(676/1000)   DFA->55530 NFA->311569
Browsing->(677/1000)   DFA->35419 NFA->172892
Browsing->(678/1000)   DFA->64236 NFA->331378
Browsing->(679/1000)   DFA->51627 NFA->310069
Browsing->(680/1000)   DFA->58531 NFA->356892
Browsing->(681/1000)   DFA->74439 NFA->396813
Browsing->(682/1000)   DFA->56131 NFA->331378
Browsing->(683/1000)   DFA->57932 NFA->294157
Browsing->(684/1000)   DFA->44424 NFA->229022
Browsing->(685/1000)   DFA->63335 NFA->368000
Browsing->(686/1000)   DFA->58833 NFA->358695
Browsing->(687/1000)   DFA->59432 NFA->365595
Browsing->(688/1000)   DFA->63933 NFA->328978
Browsing->(689/1000)   DFA->65734 NFA->322674
Browsing->(690/1000)   DFA->62134 NFA->349386
Browsing->(691/1000)   DFA->63934 NFA->371901
Browsing->(692/1000)   DFA->62733 NFA->356293
Browsing->(693/1000)   DFA->61832 NFA->357490
Browsing->(694/1000)   DFA->72639 NFA->346686
Browsing->(695/1000)   DFA->62135 NFA->365294
Browsing->(696/1000)   DFA->52529 NFA->286052
Browsing->(697/1000)   DFA->64235 NFA->349088
Browsing->(698/1000)   DFA->57631 NFA->346088
Browsing->(699/1000)   DFA->59132 NFA->293259
Browsing->(700/1000)   DFA->53729 NFA->310968
Browsing->(701/1000)   DFA->57329 NFA->332279
Browsing->(702/1000)   DFA->60932 NFA->349389
Browsing->(703/1000)   DFA->74441 NFA->281850
Browsing->(704/1000)   DFA->51628 NFA->311567
Browsing->(705/1000)   DFA->54329 NFA->284851
Browsing->(706/1000)   DFA->54931 NFA->288156
Browsing->(707/1000)   DFA->54028 NFA->299863
Browsing->(708/1000)   DFA->65436 NFA->369196
Browsing->(709/1000)   DFA->60632 NFA->299861
Browsing->(710/1000)   DFA->63936 NFA->354194
Browsing->(711/1000)   DFA->62736 NFA->360494
Browsing->(712/1000)   DFA->54627 NFA->319072
Browsing->(713/1000)   DFA->57631 NFA->358392
Browsing->(714/1000)   DFA->61234 NFA->325075
Browsing->(715/1000)   DFA->65735 NFA->323874
Browsing->(716/1000)   DFA->57932 NFA->428631
Browsing->(717/1000)   DFA->72940 NFA->403718
Browsing->(718/1000)   DFA->53430 NFA->289055
Browsing->(719/1000)   DFA->66637 NFA->357793
Browsing->(720/1000)   DFA->58832 NFA->344885
Browsing->(721/1000)   DFA->51328 NFA->295061
Browsing->(722/1000)   DFA->64835 NFA->349989
Browsing->(723/1000)   DFA->54631 NFA->270744
Browsing->(724/1000)   DFA->54028 NFA->298962
Browsing->(725/1000)   DFA->74439 NFA->393810
Browsing->(726/1000)   DFA->54029 NFA->334981
Browsing->(727/1000)   DFA->59133 NFA->356591
Browsing->(728/1000)   DFA->64535 NFA->347586
Browsing->(729/1000)   DFA->68737 NFA->373101
Browsing->(730/1000)   DFA->59733 NFA->323874
Browsing->(731/1000)   DFA->60032 NFA->316370
Browsing->(732/1000)   DFA->60333 NFA->323877
Browsing->(733/1000)   DFA->59733 NFA->334082
Browsing->(734/1000)   DFA->60332 NFA->338882
Browsing->(735/1000)   DFA->53128 NFA->336180
Browsing->(736/1000)   DFA->53730 NFA->301961
Browsing->(737/1000)   DFA->53429 NFA->266844
Browsing->(738/1000)   DFA->55529 NFA->307965
Browsing->(739/1000)   DFA->57331 NFA->313670
Browsing->(740/1000)   DFA->66936 NFA->361392
Browsing->(741/1000)   DFA->58532 NFA->285156
Browsing->(742/1000)   DFA->56432 NFA->325074
Browsing->(743/1000)   DFA->62435 NFA->312468
Browsing->(744/1000)   DFA->64535 NFA->305566
Browsing->(745/1000)   DFA->54630 NFA->285754
Browsing->(746/1000)   DFA->61234 NFA->359291
Browsing->(747/1000)   DFA->61232 NFA->400115
Browsing->(748/1000)   DFA->58833 NFA->389010
Browsing->(749/1000)   DFA->47127 NFA->269544
Browsing->(750/1000)   DFA->56732 NFA->269545
Browsing->(751/1000)   DFA->60032 NFA->345187
Browsing->(752/1000)   DFA->78641 NFA->363796
Browsing->(753/1000)   DFA->58531 NFA->378204
Browsing->(754/1000)   DFA->57332 NFA->331379
Browsing->(755/1000)   DFA->65737 NFA->298362
Browsing->(756/1000)   DFA->60634 NFA->356594
Browsing->(757/1000)   DFA->60933 NFA->312468
Browsing->(758/1000)   DFA->58831 NFA->359595
Browsing->(759/1000)   DFA->54629 NFA->330478
Browsing->(760/1000)   DFA->69639 NFA->374604
Browsing->(761/1000)   DFA->53729 NFA->313670
Browsing->(762/1000)   DFA->59433 NFA->339480
Browsing->(763/1000)   DFA->58830 NFA->380004
Browsing->(764/1000)   DFA->56130 NFA->301662
Browsing->(765/1000)   DFA->40819 NFA->237427
Browsing->(766/1000)   DFA->66336 NFA->292659
Browsing->(767/1000)   DFA->65136 NFA->336783
Browsing->(768/1000)   DFA->36617 NFA->191503
Browsing->(769/1000)   DFA->46523 NFA->257838
Browsing->(770/1000)   DFA->65437 NFA->364696
Browsing->(771/1000)   DFA->54029 NFA->301959
Browsing->(772/1000)   DFA->72941 NFA->345485
Browsing->(773/1000)   DFA->61834 NFA->355992
Browsing->(774/1000)   DFA->60033 NFA->359590
Browsing->(775/1000)   DFA->51027 NFA->286654
Browsing->(776/1000)   DFA->59432 NFA->280049
Browsing->(777/1000)   DFA->55229 NFA->310665
Browsing->(778/1000)   DFA->69337 NFA->376701
Browsing->(779/1000)   DFA->60933 NFA->323872
Browsing->(780/1000)   DFA->59432 NFA->352992
Browsing->(781/1000)   DFA->57030 NFA->308869
Browsing->(782/1000)   DFA->61234 NFA->361095
Browsing->(783/1000)   DFA->54931 NFA->296560
Browsing->(784/1000)   DFA->58833 NFA->322973
Browsing->(785/1000)   DFA->49823 NFA->273445
Browsing->(786/1000)   DFA->48025 NFA->232626
Browsing->(787/1000)   DFA->61833 NFA->367997
Browsing->(788/1000)   DFA->60033 NFA->305566
Browsing->(789/1000)   DFA->44425 NFA->219718
Browsing->(790/1000)   DFA->61833 NFA->344886
Browsing->(791/1000)   DFA->53129 NFA->317870
Browsing->(792/1000)   DFA->60333 NFA->285753
Browsing->(793/1000)   DFA->108359 NFA->382705
Browsing->(794/1000)   DFA->60634 NFA->313370
Browsing->(795/1000)   DFA->56732 NFA->293258
Browsing->(796/1000)   DFA->64534 NFA->346388
Browsing->(797/1000)   DFA->48027 NFA->242230
Browsing->(798/1000)   DFA->50428 NFA->259037
Browsing->(799/1000)   DFA->62135 NFA->352387
Browsing->(800/1000)   DFA->60333 NFA->319671
Browsing->(801/1000)   DFA->54330 NFA->317270
Browsing->(802/1000)   DFA->72339 NFA->332878
Browsing->(803/1000)   DFA->51026 NFA->289054
Browsing->(804/1000)   DFA->67537 NFA->282152
Browsing->(805/1000)   DFA->55531 NFA->309764
Browsing->(806/1000)   DFA->58830 NFA->312467
Browsing->(807/1000)   DFA->60634 NFA->343086
Browsing->(808/1000)   DFA->59432 NFA->355092
Browsing->(809/1000)   DFA->57331 NFA->346086
Browsing->(810/1000)   DFA->54631 NFA->313670
Browsing->(811/1000)   DFA->59431 NFA->312768
Browsing->(812/1000)   DFA->73837 NFA->351788
Browsing->(813/1000)   DFA->45025 NFA->223919
Browsing->(814/1000)   DFA->57632 NFA->323274
Browsing->(815/1000)   DFA->62435 NFA->371900
Browsing->(816/1000)   DFA->52828 NFA->263541
Browsing->(817/1000)   DFA->59131 NFA->335281
Browsing->(818/1000)   DFA->58833 NFA->341283
Browsing->(819/1000)   DFA->53731 NFA->267140
Browsing->(820/1000)   DFA->50129 NFA->268345
Browsing->(821/1000)   DFA->60332 NFA->310966
Browsing->(822/1000)   DFA->44123 NFA->248532
Browsing->(823/1000)   DFA->60031 NFA->313369
Browsing->(824/1000)   DFA->75641 NFA->309166
Browsing->(825/1000)   DFA->60633 NFA->331676
Browsing->(826/1000)   DFA->48927 NFA->278849
Browsing->(827/1000)   DFA->46525 NFA->246733
Browsing->(828/1000)   DFA->48625 NFA->272846
Browsing->(829/1000)   DFA->55830 NFA->319971
Browsing->(830/1000)   DFA->57630 NFA->393513
Browsing->(831/1000)   DFA->68737 NFA->336483
Browsing->(832/1000)   DFA->96053 NFA->383606
Browsing->(833/1000)   DFA->57330 NFA->204713
Browsing->(834/1000)   DFA->69337 NFA->382404
Browsing->(835/1000)   DFA->64233 NFA->395312
Browsing->(836/1000)   DFA->61833 NFA->395013
Browsing->(837/1000)   DFA->83145 NFA->263843
Browsing->(838/1000)   DFA->54630 NFA->315469
Browsing->(839/1000)   DFA->65435 NFA->349986
Browsing->(840/1000)   DFA->55830 NFA->293859
Browsing->(841/1000)   DFA->45323 NFA->256938
Browsing->(842/1000)   DFA->68738 NFA->981526
Browsing->(843/1000)   DFA->96053 NFA->376704
Browsing->(844/1000)   DFA->82544 NFA->342183
Browsing->(845/1000)   DFA->65434 NFA->325075
Browsing->(846/1000)   DFA->60632 NFA->329880
Browsing->(847/1000)   DFA->56130 NFA->280050
Browsing->(848/1000)   DFA->61833 NFA->357190
Browsing->(849/1000)   DFA->59434 NFA->398913
Browsing->(850/1000)   DFA->57932 NFA->337082
Browsing->(851/1000)   DFA->68136 NFA->386908
Browsing->(852/1000)   DFA->61534 NFA->329577
Browsing->(853/1000)   DFA->54930 NFA->351792
Browsing->(854/1000)   DFA->56130 NFA->333180
Browsing->(855/1000)   DFA->65736 NFA->361094
Browsing->(856/1000)   DFA->66936 NFA->339783
Browsing->(857/1000)   DFA->56731 NFA->299861
Browsing->(858/1000)   DFA->57031 NFA->305563
Browsing->(859/1000)   DFA->61835 NFA->331975
Browsing->(860/1000)   DFA->64834 NFA->347587
Browsing->(861/1000)   DFA->61533 NFA->362897
Browsing->(862/1000)   DFA->45326 NFA->233526
Browsing->(863/1000)   DFA->52228 NFA->325376
Browsing->(864/1000)   DFA->60933 NFA->469152
Browsing->(865/1000)   DFA->66936 NFA->479057
Browsing->(866/1000)   DFA->99052 NFA->512677
Browsing->(867/1000)   DFA->57631 NFA->336478
Browsing->(868/1000)   DFA->51028 NFA->285453
Browsing->(869/1000)   DFA->66636 NFA->343985
Browsing->(870/1000)   DFA->63334 NFA->366798
Browsing->(871/1000)   DFA->68137 NFA->305562
Browsing->(872/1000)   DFA->61234 NFA->361394
Browsing->(873/1000)   DFA->57332 NFA->352988
Browsing->(874/1000)   DFA->53128 NFA->289357
Browsing->(875/1000)   DFA->59732 NFA->397113
Browsing->(876/1000)   DFA->51627 NFA->272547
Browsing->(877/1000)   DFA->60034 NFA->369498
Browsing->(878/1000)   DFA->46526 NFA->250033
Browsing->(879/1000)   DFA->62434 NFA->367999
Browsing->(880/1000)   DFA->65136 NFA->331378
Browsing->(881/1000)   DFA->54027 NFA->304965
Browsing->(882/1000)   DFA->62434 NFA->383608
Browsing->(883/1000)   DFA->54629 NFA->274346
Browsing->(884/1000)   DFA->61535 NFA->347286
Browsing->(885/1000)   DFA->53730 NFA->282751
Browsing->(886/1000)   DFA->53429 NFA->302262
Browsing->(887/1000)   DFA->45926 NFA->261441
Browsing->(888/1000)   DFA->52528 NFA->276749
Browsing->(889/1000)   DFA->59132 NFA->301661
Browsing->(890/1000)   DFA->63034 NFA->358394
Browsing->(891/1000)   DFA->81642 NFA->393810
Browsing->(892/1000)   DFA->52828 NFA->291758
Browsing->(893/1000)   DFA->51629 NFA->271945
Browsing->(894/1000)   DFA->52229 NFA->310966
Browsing->(895/1000)   DFA->48926 NFA->262043
Browsing->(896/1000)   DFA->57331 NFA->319674
Browsing->(897/1000)   DFA->57332 NFA->338283
Browsing->(898/1000)   DFA->55230 NFA->298358
Browsing->(899/1000)   DFA->60932 NFA->385104
Browsing->(900/1000)   DFA->50726 NFA->279150
Browsing->(901/1000)   DFA->56431 NFA->281551
Browsing->(902/1000)   DFA->57931 NFA->332881
Browsing->(903/1000)   DFA->49824 NFA->343984
Browsing->(904/1000)   DFA->51626 NFA->303463
Browsing->(905/1000)   DFA->51628 NFA->319971
Browsing->(906/1000)   DFA->56732 NFA->276749
Browsing->(907/1000)   DFA->58530 NFA->308265
Browsing->(908/1000)   DFA->62431 NFA->360193
Browsing->(909/1000)   DFA->51027 NFA->293558
Browsing->(910/1000)   DFA->43523 NFA->234124
Browsing->(911/1000)   DFA->60034 NFA->347286
Browsing->(912/1000)   DFA->50425 NFA->355090
Browsing->(913/1000)   DFA->56432 NFA->328677
Browsing->(914/1000)   DFA->45626 NFA->255738
Browsing->(915/1000)   DFA->55828 NFA->335279
Browsing->(916/1000)   DFA->34218 NFA->213717
Browsing->(917/1000)   DFA->56727 NFA->334380
Browsing->(918/1000)   DFA->51327 NFA->313072
Browsing->(919/1000)   DFA->48627 NFA->273147
Browsing->(920/1000)   DFA->48626 NFA->280650
Browsing->(921/1000)   DFA->42024 NFA->255438
Browsing->(922/1000)   DFA->54329 NFA->330177
Browsing->(923/1000)   DFA->47425 NFA->292958
Browsing->(924/1000)   DFA->56431 NFA->185497
Browsing->(925/1000)   DFA->62135 NFA->293557
Browsing->(926/1000)   DFA->46225 NFA->233822
Browsing->(927/1000)   DFA->58232 NFA->336180
Browsing->(928/1000)   DFA->60634 NFA->334380
Browsing->(929/1000)   DFA->42622 NFA->238929
Browsing->(930/1000)   DFA->55529 NFA->340983
Browsing->(931/1000)   DFA->54631 NFA->320573
Browsing->(932/1000)   DFA->58531 NFA->347288
Browsing->(933/1000)   DFA->51329 NFA->283651
Browsing->(934/1000)   DFA->56432 NFA->344887
Browsing->(935/1000)   DFA->48926 NFA->255436
Browsing->(936/1000)   DFA->60932 NFA->343685
Browsing->(937/1000)   DFA->54329 NFA->347887
Browsing->(938/1000)   DFA->49228 NFA->284854
Browsing->(939/1000)   DFA->63334 NFA->386007
Browsing->(940/1000)   DFA->51628 NFA->277952
Browsing->(941/1000)   DFA->56132 NFA->417524
Browsing->(942/1000)   DFA->52528 NFA->358395
Browsing->(943/1000)   DFA->61834 NFA->324174
Browsing->(944/1000)   DFA->48626 NFA->295059
Browsing->(945/1000)   DFA->55230 NFA->292658
Browsing->(946/1000)   DFA->47125 NFA->240727
Browsing->(947/1000)   DFA->58229 NFA->343985
Browsing->(948/1000)   DFA->49528 NFA->313669
Browsing->(949/1000)   DFA->57631 NFA->306166
Browsing->(950/1000)   DFA->58231 NFA->364396
Browsing->(951/1000)   DFA->48627 NFA->226920
Browsing->(952/1000)   DFA->62434 NFA->430430
Browsing->(953/1000)   DFA->56131 NFA->355388
Browsing->(954/1000)   DFA->51627 NFA->275549
Browsing->(955/1000)   DFA->56732 NFA->343983
Browsing->(956/1000)   DFA->45326 NFA->248836
Browsing->(957/1000)   DFA->54327 NFA->294757
Browsing->(958/1000)   DFA->55528 NFA->351488
Browsing->(959/1000)   DFA->59733 NFA->346686
Browsing->(960/1000)   DFA->49828 NFA->284853
Browsing->(961/1000)   DFA->54929 NFA->331077
Browsing->(962/1000)   DFA->45926 NFA->244332
Browsing->(963/1000)   DFA->53429 NFA->330478
Browsing->(964/1000)   DFA->61835 NFA->355992
Browsing->(965/1000)   DFA->57031 NFA->325374
Browsing->(966/1000)   DFA->53728 NFA->427731
Browsing->(967/1000)   DFA->60331 NFA->334979
Browsing->(968/1000)   DFA->57930 NFA->335281
Browsing->(969/1000)   DFA->53430 NFA->274945
Browsing->(970/1000)   DFA->45325 NFA->292656
Browsing->(971/1000)   DFA->64835 NFA->355991
Browsing->(972/1000)   DFA->41722 NFA->191202
Browsing->(973/1000)   DFA->49825 NFA->298959
Browsing->(974/1000)   DFA->44726 NFA->228725
Browsing->(975/1000)   DFA->59132 NFA->340982
Browsing->(976/1000)   DFA->49527 NFA->289657
Browsing->(977/1000)   DFA->54328 NFA->340382
Browsing->(978/1000)   DFA->51027 NFA->269545
Browsing->(979/1000)   DFA->51927 NFA->276149
Browsing->(980/1000)   DFA->58832 NFA->381506
Browsing->(981/1000)   DFA->52229 NFA->295058
Browsing->(982/1000)   DFA->59733 NFA->352990
Browsing->(983/1000)   DFA->51327 NFA->300161
Browsing->(984/1000)   DFA->58532 NFA->343084
Browsing->(985/1000)   DFA->56730 NFA->330179
Browsing->(986/1000)   DFA->56731 NFA->373401
Browsing->(987/1000)   DFA->30317 NFA->147378
Browsing->(988/1000)   DFA->54931 NFA->331979
Browsing->(989/1000)   DFA->65434 NFA->286955
Browsing->(990/1000)   DFA->78642 NFA->409420
Browsing->(991/1000)   DFA->59432 NFA->346687
Browsing->(992/1000)   DFA->60332 NFA->317571
Browsing->(993/1000)   DFA->69638 NFA->318474
Browsing->(994/1000)   DFA->59432 NFA->307665
Browsing->(995/1000)   DFA->57931 NFA->337681
Browsing->(996/1000)   DFA->58531 NFA->356893
Browsing->(997/1000)   DFA->43224 NFA->235025
Browsing->(998/1000)   DFA->58833 NFA->322974
Browsing->(999/1000)   DFA->60031 NFA->378501
->>>>IterationNumber<<<<--- : 110
DFA->350
NFA->33
Creation time    DFA->10892557 NFA->1714522
Browsing->(0/1000)   DFA->111960 NFA->293258
Browsing->(1/1000)   DFA->60034 NFA->278549
Browsing->(2/1000)   DFA->99655 NFA->375501
Browsing->(3/1000)   DFA->102954 NFA->437336
Browsing->(4/1000)   DFA->81041 NFA->432832
Browsing->(5/1000)   DFA->83443 NFA->459247
Browsing->(6/1000)   DFA->63636 NFA->347284
Browsing->(7/1000)   DFA->97554 NFA->487762
Browsing->(8/1000)   DFA->90050 NFA->487459
Browsing->(9/1000)   DFA->100553 NFA->392610
Browsing->(10/1000)   DFA->87347 NFA->437335
Browsing->(11/1000)   DFA->83145 NFA->464950
Browsing->(12/1000)   DFA->78942 NFA->423828
Browsing->(13/1000)   DFA->72037 NFA->422930
Browsing->(14/1000)   DFA->69339 NFA->364396
Browsing->(15/1000)   DFA->74740 NFA->429229
Browsing->(16/1000)   DFA->85247 NFA->331077
Browsing->(17/1000)   DFA->78942 NFA->403117
Browsing->(18/1000)   DFA->72039 NFA->518381
Browsing->(19/1000)   DFA->91849 NFA->344588
Browsing->(20/1000)   DFA->105357 NFA->526785
Browsing->(21/1000)   DFA->86148 NFA->436733
Browsing->(22/1000)   DFA->75040 NFA->440937
Browsing->(23/1000)   DFA->64535 NFA->283352
Browsing->(24/1000)   DFA->73240 NFA->382706
Browsing->(25/1000)   DFA->67536 NFA->430132
Browsing->(26/1000)   DFA->96050 NFA->462849
Browsing->(27/1000)   DFA->83144 NFA->424427
Browsing->(28/1000)   DFA->86447 NFA->561301
Browsing->(29/1000)   DFA->75341 NFA->424729
Browsing->(30/1000)   DFA->83745 NFA->444838
Browsing->(31/1000)   DFA->60933 NFA->425029
Browsing->(32/1000)   DFA->95751 NFA->457747
Browsing->(33/1000)   DFA->81042 NFA->465851
Browsing->(34/1000)   DFA->83744 NFA->437635
Browsing->(35/1000)   DFA->72339 NFA->444540
Browsing->(36/1000)   DFA->81646 NFA->415720
Browsing->(37/1000)   DFA->72040 NFA->436434
Browsing->(38/1000)   DFA->72040 NFA->440336
Browsing->(39/1000)   DFA->72940 NFA->380905
Browsing->(40/1000)   DFA->84346 NFA->396812
Browsing->(41/1000)   DFA->63933 NFA->413623
Browsing->(42/1000)   DFA->69636 NFA->464951
Browsing->(43/1000)   DFA->93351 NFA->382706
Browsing->(44/1000)   DFA->75040 NFA->489564
Browsing->(45/1000)   DFA->80143 NFA->412722
Browsing->(46/1000)   DFA->90949 NFA->461046
Browsing->(47/1000)   DFA->74441 NFA->505473
Browsing->(48/1000)   DFA->80143 NFA->420226
Browsing->(49/1000)   DFA->122465 NFA->439738
Browsing->(50/1000)   DFA->102955 NFA->367098
Browsing->(51/1000)   DFA->83746 NFA->437333
Browsing->(52/1000)   DFA->93351 NFA->473956
Browsing->(53/1000)   DFA->74741 NFA->360793
Browsing->(54/1000)   DFA->100255 NFA->461049
Browsing->(55/1000)   DFA->87948 NFA->437033
Browsing->(56/1000)   DFA->87347 NFA->427430
Browsing->(57/1000)   DFA->68137 NFA->417525
Browsing->(58/1000)   DFA->62134 NFA->388709
Browsing->(59/1000)   DFA->105357 NFA->427130
Browsing->(60/1000)   DFA->103856 NFA->492565
Browsing->(61/1000)   DFA->78043 NFA->443038
Browsing->(62/1000)   DFA->87045 NFA->440637
Browsing->(63/1000)   DFA->98153 NFA->400715
Browsing->(64/1000)   DFA->83146 NFA->425630
Browsing->(65/1000)   DFA->83746 NFA->400714
Browsing->(66/1000)   DFA->76843 NFA->372502
Browsing->(67/1000)   DFA->71140 NFA->385108
Browsing->(68/1000)   DFA->77441 NFA->336783
Browsing->(69/1000)   DFA->80745 NFA->431634
Browsing->(70/1000)   DFA->120366 NFA->434033
Browsing->(71/1000)   DFA->85546 NFA->398014
Browsing->(72/1000)   DFA->126068 NFA->473956
Browsing->(73/1000)   DFA->75340 NFA->460447
Browsing->(74/1000)   DFA->73240 NFA->282151
Browsing->(75/1000)   DFA->72938 NFA->458048
Browsing->(76/1000)   DFA->78944 NFA->476955
Browsing->(77/1000)   DFA->88246 NFA->312171
Browsing->(78/1000)   DFA->75941 NFA->316069
